oktmo,name,year,hospitalcap
60631000,Матвеево-Курганский муниципальный район,2009,550.0
60631000,Матвеево-Курганский муниципальный район,2010,440.0
60631000,Матвеево-Курганский муниципальный район,2011,480.0
60631000,Матвеево-Курганский муниципальный район,2012,220.0
60631000,Матвеево-Курганский муниципальный район,2013,209.0
60631410,Анастасиевское,2008,20.0
60631410,Анастасиевское,2009,20.0
60631445,Матвеево-Курганское,2008,530.0
60631445,Матвеево-Курганское,2009,530.0
60631445,Матвеево-Курганское,2010,440.0
60631445,Матвеево-Курганское,2011,480.0
60631445,Матвеево-Курганское,2012,220.0
60631445,Матвеево-Курганское,2013,209.0
60632000,Миллеровский муниципальный район,2008,1446.0
60632000,Миллеровский муниципальный район,2009,1540.0
60632000,Миллеровский муниципальный район,2010,1410.0
60632000,Миллеровский муниципальный район,2011,1410.0
60632000,Миллеровский муниципальный район,2012,840.0
60632000,Миллеровский муниципальный район,2013,840.0
60632101,Миллеровское,2008,776.0
60632101,Миллеровское,2009,960.0
60632101,Миллеровское,2010,1110.0
60632101,Миллеровское,2011,870.0
60632101,Миллеровское,2012,450.0
60632101,Миллеровское,2013,300.0
60632402,Верхнеталовское,2013,0.0
60632405,Волошинское,2008,90.0
