oktmo,name,year,sportschool
1623466,Курьинский сельсовет,2014,1.0
1623466,Курьинский сельсовет,2015,1.0
1623466,Курьинский сельсовет,2016,1.0
1623466,Курьинский сельсовет,2017,1.0
1623466,Курьинский сельсовет,2018,1.0
1623466,Курьинский сельсовет,2019,1.0
1623466,Курьинский сельсовет,2020,1.0
1623466,Курьинский сельсовет,2021,1.0
1623466,Курьинский сельсовет,2022,1.0
1624000,Кытмановский муниципальный район,2006,1.0
1624000,Кытмановский муниципальный район,2007,1.0
1624000,Кытмановский муниципальный район,2008,1.0
1624000,Кытмановский муниципальный район,2012,1.0
1624000,Кытмановский муниципальный район,2013,1.0
1624000,Кытмановский муниципальный район,2014,1.0
1624000,Кытмановский муниципальный район,2015,1.0
1624000,Кытмановский муниципальный район,2016,1.0
1624423,Кытмановский сельсовет,2006,1.0
1624423,Кытмановский сельсовет,2007,1.0
1624423,Кытмановский сельсовет,2008,1.0
1624423,Кытмановский сельсовет,2012,1.0
1624423,Кытмановский сельсовет,2013,1.0
1624423,Кытмановский сельсовет,2014,1.0
1624423,Кытмановский сельсовет,2015,1.0
1624423,Кытмановский сельсовет,2016,1.0
1625000,Локтевский муниципальный район,2006,1.0
1625000,Локтевский муниципальный район,2007,1.0
1625000,Локтевский муниципальный район,2008,1.0
1625000,Локтевский муниципальный район,2009,1.0
1625000,Локтевский муниципальный район,2010,1.0
1625000,Локтевский муниципальный район,2011,1.0
1625000,Локтевский муниципальный район,2012,1.0
1625000,Локтевский муниципальный район,2013,1.0
1625000,Локтевский муниципальный район,2014,1.0
1625000,Локтевский муниципальный район,2015,1.0
1625000,Локтевский муниципальный район,2016,1.0
